Order_Id,User_Id,Brand_Id,Product_Id,Order Date ,Quantities Sold,Total Order Price
O75340,u36623,B14,P53,1/17/2021,2,$58.68
O75341,u1773,B14,P51,2/24/2021,9,$156.26
O75342,u1457,B14,P54,2/25/2021,7,$154.59
O75343,u11016,B14,P54,8/7/2021,7,$154.59
O75344,u39917,B14,P52,3/22/2021,15,$372.93
O75345,u27378,B14,P51,1/18/2021,11,$190.98
O75346,u3875,B14,P53,8/29/2021,4,$117.36
O75347,u11138,B14,P51,3/15/2021,4,$69.45
O75348,u44092,B14,P49,5/22/2021,1,$16.77
O75349,u42168,B14,P52,7/2/2021,1,$24.86
O75350,u6613,B14,P51,5/22/2021,3,$52.09
O75351,u35800,B14,P49,7/27/2021,13,$218.06
O75352,u5784,B14,P49,8/12/2021,14,$234.83
O75353,u18873,B14,P50,6/28/2021,5,$118.90
O75354,u8333,B14,P53,8/30/2021,3,$88.02
O75355,u39737,B14,P51,8/1/2021,11,$190.98
O75356,u1673,B14,P53,3/14/2021,10,$293.39
O75357,u40520,B14,P54,8/3/2021,2,$44.17
O75358,u35753,B14,P53,3/30/2021,11,$322.73
O75359,u29146,B14,P50,6/8/2021,5,$118.90
O75360,u3902,B14,P54,1/27/2021,5,$110.42
O75361,u36644,B14,P53,3/2/2021,15,$440.08
O75362,u3666,B14,P53,7/5/2021,10,$293.39
O75363,u5095,B14,P54,6/18/2021,11,$242.93
O75364,u2682,B14,P54,3/19/2021,11,$242.93
O75365,u46457,B14,P54,8/13/2021,1,$22.08
O75366,u18179,B14,P51,4/4/2021,8,$138.90
O75367,u29393,B14,P52,5/14/2021,14,$348.07
O75368,u37429,B14,P54,7/7/2021,6,$132.51
O75369,u2530,B14,P51,4/23/2021,15,$260.43
O75370,u2918,B14,P53,2/11/2021,12,$352.07
O75371,u49243,B14,P53,8/7/2021,6,$176.03
O75372,u22412,B14,P53,8/22/2021,15,$440.08
O75373,u42588,B14,P50,1/22/2021,10,$237.81
O75374,u34573,B14,P50,3/24/2021,7,$166.46
O75375,u44378,B14,P52,7/31/2021,12,$298.35
O75376,u4122,B14,P52,2/6/2021,5,$124.31
O75377,u10250,B14,P49,4/9/2021,3,$50.32
O75378,u32452,B14,P54,6/18/2021,10,$220.85
O75379,u1852,B14,P51,4/24/2021,15,$260.43
O75380,u15357,B14,P50,2/27/2021,10,$237.81
O75381,u47729,B14,P51,4/27/2021,7,$121.54
O75382,u6518,B14,P50,8/13/2021,10,$237.81
O75383,u29168,B14,P49,6/6/2021,3,$50.32
O75384,u45356,B14,P50,1/11/2021,8,$190.25
O75385,u14858,B14,P53,8/11/2021,12,$352.07
O75386,u29737,B14,P49,3/19/2021,6,$100.64
O75387,u36006,B14,P52,5/27/2021,1,$24.86
O75388,u26231,B14,P52,3/4/2021,1,$24.86
O75389,u39120,B14,P51,8/26/2021,7,$121.54
O75390,u13542,B14,P50,4/26/2021,3,$71.34
O75391,u48456,B14,P51,1/5/2021,12,$208.35
O75392,u43414,B14,P52,1/27/2021,15,$372.93
O75393,u10823,B14,P53,8/8/2021,10,$293.39
O75394,u29691,B14,P50,5/19/2021,5,$118.90
O75395,u17359,B14,P50,2/21/2021,3,$71.34
O75396,u11861,B14,P54,3/28/2021,14,$309.18
O75397,u36026,B14,P50,3/15/2021,3,$71.34
O75398,u37868,B14,P50,6/28/2021,12,$285.37
O75399,u44147,B14,P54,6/24/2021,3,$66.25
O75400,u20370,B14,P54,7/18/2021,14,$309.18
O75401,u47370,B14,P49,8/23/2021,10,$167.74
O75402,u46020,B14,P49,8/19/2021,5,$83.87
O75403,u23388,B14,P49,3/15/2021,10,$167.74
O75404,u33509,B14,P49,8/23/2021,4,$67.09
O75405,u49601,B14,P54,4/9/2021,1,$22.08
O75406,u49578,B14,P54,5/14/2021,10,$220.85
O75407,u41118,B14,P51,3/7/2021,13,$225.71
O75408,u4376,B14,P51,5/26/2021,11,$190.98
O75409,u42212,B14,P51,3/2/2021,8,$138.90
O75410,u16501,B14,P53,2/22/2021,13,$381.41
O75411,u22047,B14,P50,7/4/2021,15,$356.71
O75412,u41709,B14,P54,5/23/2021,8,$176.68
O75413,u16398,B14,P51,8/5/2021,11,$190.98
O75414,u7373,B14,P54,6/22/2021,1,$22.08
O75415,u36682,B14,P51,8/8/2021,12,$208.35
O75416,u41685,B14,P49,2/27/2021,3,$50.32
O75417,u17304,B14,P50,8/2/2021,15,$356.71
O75418,u43653,B14,P50,3/22/2021,14,$332.93
O75419,u11541,B14,P54,7/31/2021,3,$66.25
O75420,u38180,B14,P49,3/27/2021,12,$201.28
O75421,u45401,B14,P53,3/3/2021,1,$29.34
O75422,u12647,B14,P49,2/18/2021,10,$167.74
O75423,u31746,B14,P50,2/18/2021,10,$237.81
O75424,u45220,B14,P51,5/23/2021,2,$34.72
O75425,u42762,B14,P53,3/8/2021,5,$146.69
O75426,u24743,B14,P52,8/21/2021,6,$149.17
O75427,u35498,B14,P53,4/26/2021,8,$234.71
O75428,u11884,B14,P51,1/5/2021,5,$86.81
O75429,u20982,B14,P54,1/9/2021,14,$309.18
O75430,u17035,B14,P50,5/11/2021,9,$214.03
O75431,u24193,B14,P53,8/17/2021,8,$234.71
O75432,u33023,B14,P54,1/26/2021,1,$22.08
O75433,u37560,B14,P53,2/16/2021,9,$264.05
O75434,u27571,B14,P52,7/21/2021,14,$348.07
O75435,u298,B14,P53,6/12/2021,5,$146.69
O75436,u8811,B14,P53,4/21/2021,7,$205.37
O75437,u16632,B14,P49,2/12/2021,12,$201.28
O75438,u46168,B14,P52,1/10/2021,10,$248.62
O75439,u47461,B14,P52,7/9/2021,7,$174.04
O75440,u22381,B14,P50,7/20/2021,13,$309.15
O75441,u38162,B14,P53,3/29/2021,1,$29.34
O75442,u30979,B14,P54,4/19/2021,14,$309.18
O75443,u33804,B14,P50,4/15/2021,3,$71.34
O75444,u7543,B14,P49,7/25/2021,13,$218.06
O75445,u36893,B14,P51,2/27/2021,8,$138.90
O75446,u14803,B14,P49,1/29/2021,8,$134.19
O75447,u49869,B14,P52,6/10/2021,7,$174.04
O75448,u7980,B14,P52,6/30/2021,9,$223.76
O75449,u8704,B14,P54,8/14/2021,3,$66.25
O75450,u11533,B14,P52,7/18/2021,14,$348.07
O75451,u37261,B14,P51,5/21/2021,8,$138.90
O75452,u35185,B14,P49,3/12/2021,14,$234.83
O75453,u17328,B14,P52,3/1/2021,6,$149.17
O75454,u21038,B14,P53,8/30/2021,13,$381.41
O75455,u22662,B14,P54,1/15/2021,8,$176.68
O75456,u14881,B14,P54,7/5/2021,9,$198.76
O75457,u28862,B14,P50,2/27/2021,4,$95.12
O75458,u20317,B14,P52,3/13/2021,10,$248.62
O75459,u44626,B14,P49,8/16/2021,12,$201.28
O75460,u20724,B14,P53,4/21/2021,15,$440.08
O75461,u24944,B14,P52,3/5/2021,6,$149.17
O75462,u19797,B14,P49,4/15/2021,14,$234.83
O75463,u47301,B14,P50,5/10/2021,8,$190.25
O75464,u29648,B14,P50,6/2/2021,9,$214.03
O75465,u8048,B14,P53,5/18/2021,7,$205.37
O75466,u6288,B14,P50,6/11/2021,8,$190.25
O75467,u16074,B14,P51,6/5/2021,9,$156.26
O75468,u45389,B14,P54,4/20/2021,15,$331.27
O75469,u13943,B14,P52,1/12/2021,15,$372.93
O75470,u38294,B14,P52,3/22/2021,8,$198.90
O75471,u45011,B14,P52,1/31/2021,12,$298.35
O75472,u25457,B14,P50,5/8/2021,1,$23.78
O75473,u37055,B14,P49,7/18/2021,15,$251.61
O75474,u5139,B14,P50,1/14/2021,8,$190.25
O75475,u4948,B14,P51,8/12/2021,14,$243.07
O75476,u12075,B14,P49,2/5/2021,9,$150.96
O75477,u4174,B14,P52,3/28/2021,9,$223.76
O75478,u8658,B14,P52,3/28/2021,10,$248.62
O75479,u24067,B14,P52,6/3/2021,8,$198.90
O75480,u9489,B14,P51,3/10/2021,9,$156.26
O75481,u792,B14,P54,3/31/2021,9,$198.76
O75482,u25114,B14,P53,3/21/2021,9,$264.05
O75483,u49906,B14,P51,7/19/2021,7,$121.54
O75484,u18419,B14,P52,5/16/2021,12,$298.35
O75485,u12178,B14,P50,6/20/2021,7,$166.46
O75486,u5415,B14,P54,8/5/2021,9,$198.76
O75487,u32867,B14,P52,7/5/2021,8,$198.90
O75488,u33442,B14,P50,3/26/2021,1,$23.78
O75489,u38238,B14,P54,5/16/2021,6,$132.51
O75490,u23712,B14,P50,1/6/2021,5,$118.90
O75491,u6524,B14,P51,6/18/2021,1,$17.36
O75492,u30575,B14,P50,1/1/2021,12,$285.37
O75493,u27209,B14,P50,6/18/2021,6,$142.68
O75494,u38038,B14,P51,8/23/2021,8,$138.90
O75495,u39259,B14,P53,6/8/2021,13,$381.41
O75496,u20475,B14,P51,8/18/2021,14,$243.07
O75497,u48246,B14,P49,4/20/2021,4,$67.09
O75498,u31747,B14,P50,1/3/2021,8,$190.25
O75499,u45117,B14,P49,4/6/2021,5,$83.87
O75500,u17282,B14,P54,2/13/2021,3,$66.25
O75501,u37113,B14,P49,3/9/2021,11,$184.51
O75502,u11240,B14,P51,1/11/2021,1,$17.36
O75503,u19159,B14,P50,4/4/2021,5,$118.90
O75504,u24405,B14,P54,1/28/2021,11,$242.93
O75505,u2338,B14,P54,8/12/2021,5,$110.42
O75506,u43678,B14,P49,4/5/2021,15,$251.61
O75507,u4023,B14,P53,5/17/2021,5,$146.69
O75508,u16273,B14,P53,4/7/2021,2,$58.68
O75509,u21437,B14,P53,4/17/2021,13,$381.41
O75510,u28218,B14,P52,6/29/2021,2,$49.72
O75511,u49956,B14,P51,3/27/2021,8,$138.90
O75512,u49480,B14,P52,5/8/2021,7,$174.04
O75513,u38112,B14,P50,2/17/2021,14,$332.93
O75514,u5689,B14,P54,4/4/2021,8,$176.68
O75515,u127,B14,P52,4/9/2021,10,$248.62
O75516,u17613,B14,P49,5/17/2021,11,$184.51
O75517,u41675,B14,P51,2/17/2021,14,$243.07
O75518,u24539,B14,P51,7/24/2021,8,$138.90
O75519,u16707,B14,P54,6/16/2021,7,$154.59
O75520,u21548,B14,P52,3/20/2021,6,$149.17
O75521,u19406,B14,P53,3/27/2021,13,$381.41
O75522,u45431,B14,P49,2/13/2021,9,$150.96
O75523,u10866,B14,P53,7/17/2021,15,$440.08
O75524,u11030,B14,P52,6/9/2021,9,$223.76
O75525,u21003,B14,P54,1/6/2021,3,$66.25
O75526,u32863,B14,P54,3/9/2021,9,$198.76
O75527,u1646,B14,P52,1/11/2021,1,$24.86
O75528,u13936,B14,P54,3/12/2021,13,$287.10
O75529,u11843,B14,P53,4/21/2021,13,$381.41
O75530,u49900,B14,P54,8/20/2021,3,$66.25
O75531,u4478,B14,P53,7/14/2021,13,$381.41
O75532,u6799,B14,P53,7/21/2021,11,$322.73
O75533,u18415,B14,P53,8/24/2021,5,$146.69
O75534,u41202,B14,P54,7/30/2021,11,$242.93
O75535,u39992,B14,P49,5/10/2021,13,$218.06
O75536,u43866,B14,P50,2/7/2021,4,$95.12
O75537,u34891,B14,P54,3/17/2021,6,$132.51
O75538,u10375,B14,P52,5/27/2021,1,$24.86
O75539,u7761,B14,P52,5/15/2021,6,$149.17
O75540,u2272,B14,P53,3/29/2021,13,$381.41
O75541,u14623,B4,P239,1/20/2021,4,$91.00
O75542,u19904,B4,P233,8/19/2021,14,$350.37
O75543,u37589,B4,P242,5/8/2021,4,$136.02
O75544,u17735,B4,P236,7/28/2021,14,$287.27
O75545,u14075,B4,P230,1/9/2021,15,$307.59
O75546,u15873,B4,P230,8/11/2021,15,$307.59
O75547,u13087,B4,P242,5/30/2021,13,$442.06
O75548,u28605,B4,P229,1/9/2021,1,$27.67
O75549,u39612,B4,P240,8/22/2021,10,$149.40
O75550,u5065,B4,P235,3/19/2021,12,$380.68
O75551,u8365,B4,P234,5/29/2021,15,$418.90
O75552,u16055,B4,P241,1/3/2021,2,$56.31
O75553,u19472,B4,P229,8/1/2021,7,$193.69
O75554,u39066,B4,P239,2/4/2021,4,$91.00
O75555,u38934,B4,P229,8/13/2021,13,$359.71
O75556,u24751,B4,P240,7/11/2021,5,$74.70
O75557,u34229,B4,P232,5/18/2021,6,$156.81
O75558,u38557,B4,P238,8/31/2021,4,$102.58
O75559,u2126,B4,P237,1/7/2021,6,$145.56
O75560,u21405,B4,P243,8/18/2021,15,$355.33
O75561,u39118,B4,P237,1/5/2021,9,$218.34
O75562,u21093,B4,P234,2/17/2021,4,$111.71
O75563,u20702,B4,P236,7/17/2021,1,$20.52
O75564,u48316,B4,P239,5/26/2021,6,$136.50
O75565,u694,B4,P229,5/6/2021,11,$304.37
O75566,u27371,B4,P241,7/9/2021,2,$56.31
O75567,u5703,B4,P243,3/6/2021,10,$236.89
O75568,u5187,B4,P230,1/17/2021,3,$61.52
O75569,u48468,B4,P236,3/28/2021,3,$61.56
O75570,u24235,B4,P231,1/12/2021,15,$253.76
O75571,u21052,B4,P240,2/7/2021,11,$164.34
O75572,u45307,B4,P239,1/1/2021,7,$159.25
O75573,u9415,B4,P239,5/16/2021,3,$68.25
O75574,u47475,B4,P241,5/28/2021,8,$225.23
O75575,u12933,B4,P240,6/6/2021,12,$179.28
O75576,u1529,B4,P239,4/2/2021,8,$182.00
O75577,u49531,B4,P243,3/25/2021,10,$236.89
O75578,u33873,B4,P243,8/24/2021,11,$260.58
O75579,u11549,B4,P239,2/25/2021,8,$182.00
O75580,u13383,B4,P237,6/18/2021,9,$218.34
O75581,u41981,B4,P229,1/2/2021,13,$359.71
O75582,u29865,B4,P233,2/16/2021,5,$125.13
O75583,u21516,B4,P232,2/4/2021,3,$78.41
O75584,u9138,B4,P236,4/5/2021,15,$307.79
O75585,u15820,B4,P230,5/4/2021,5,$102.53
O75586,u3695,B4,P230,6/5/2021,2,$41.01
O75587,u39844,B4,P234,1/7/2021,10,$279.27
O75588,u5648,B4,P230,1/26/2021,11,$225.57
O75589,u12725,B4,P233,2/19/2021,9,$225.24
O75590,u29031,B4,P231,4/15/2021,8,$135.34
O75591,u27224,B4,P234,6/28/2021,6,$167.56
O75592,u24433,B4,P243,8/1/2021,14,$331.65
O75593,u41755,B4,P238,2/23/2021,14,$359.03
O75594,u583,B4,P240,3/31/2021,10,$149.40
O75595,u9174,B4,P233,1/27/2021,4,$100.11
O75596,u34576,B4,P239,8/20/2021,13,$295.75
O75597,u23745,B4,P236,3/29/2021,1,$20.52
O75598,u36512,B4,P235,5/15/2021,2,$63.45
O75599,u48493,B4,P235,1/4/2021,9,$285.51
O75600,u21776,B4,P239,1/7/2021,4,$91.00
O75601,u7634,B4,P235,7/5/2021,5,$158.62
O75602,u18133,B4,P240,8/11/2021,6,$89.64
O75603,u9416,B4,P240,2/5/2021,14,$209.16
O75604,u48130,B4,P242,1/21/2021,12,$408.06
O75605,u20743,B4,P240,4/3/2021,8,$119.52
O75606,u14738,B4,P241,1/14/2021,6,$168.93
O75607,u26893,B4,P241,7/26/2021,15,$422.31
O75608,u9122,B4,P232,1/29/2021,2,$52.27
O75609,u33827,B4,P229,7/23/2021,11,$304.37
O75610,u40252,B4,P242,6/10/2021,12,$408.06
O75611,u1480,B4,P230,7/14/2021,13,$266.58
O75612,u12645,B4,P234,2/3/2021,14,$390.97
O75613,u29596,B4,P239,4/19/2021,3,$68.25
O75614,u38864,B4,P238,7/16/2021,3,$76.93
O75615,u11493,B4,P241,4/4/2021,15,$422.31
O75616,u49904,B4,P241,6/7/2021,15,$422.31
O75617,u10305,B4,P230,1/5/2021,8,$164.05
O75618,u48777,B4,P241,1/10/2021,12,$337.85
O75619,u19264,B4,P231,5/30/2021,4,$67.67
O75620,u49548,B4,P243,8/1/2021,3,$71.07
O75621,u16014,B4,P231,5/4/2021,12,$203.01
O75622,u46789,B4,P238,8/21/2021,5,$128.22
O75623,u47610,B4,P229,5/27/2021,4,$110.68
O75624,u4483,B4,P240,5/20/2021,11,$164.34
O75625,u156,B4,P234,7/25/2021,10,$279.27
O75626,u31557,B4,P239,5/29/2021,10,$227.50
O75627,u15964,B4,P238,1/1/2021,6,$153.87
O75628,u35488,B4,P241,2/9/2021,1,$28.15
O75629,u23185,B4,P236,8/19/2021,13,$266.75
O75630,u10043,B4,P241,4/22/2021,6,$168.93
O75631,u2986,B4,P236,3/11/2021,8,$164.15
O75632,u6967,B4,P232,2/14/2021,4,$104.54
O75633,u28205,B4,P236,4/28/2021,3,$61.56
O75634,u9955,B4,P235,1/29/2021,10,$317.24
O75635,u43974,B4,P241,5/13/2021,15,$422.31
O75636,u37936,B4,P235,8/31/2021,9,$285.51
O75637,u4783,B4,P232,1/13/2021,14,$365.90
O75638,u752,B4,P234,4/6/2021,1,$27.93
O75639,u26852,B4,P238,1/16/2021,5,$128.22
O75640,u5740,B4,P243,5/23/2021,3,$71.07
O75641,u28376,B4,P234,2/17/2021,14,$390.97
O75642,u17198,B4,P238,3/29/2021,13,$333.38
O75643,u20141,B4,P243,2/12/2021,8,$189.51
O75644,u20835,B4,P230,1/4/2021,5,$102.53
O75645,u33224,B4,P239,1/27/2021,8,$182.00
O75646,u42370,B4,P237,4/1/2021,1,$24.26
O75647,u49937,B4,P238,7/31/2021,11,$282.09
O75648,u8505,B4,P231,8/30/2021,8,$135.34
O75649,u35941,B4,P233,1/17/2021,14,$350.37
O75650,u21536,B4,P234,7/23/2021,8,$223.41
O75651,u40633,B4,P231,8/23/2021,8,$135.34
O75652,u17371,B4,P242,4/5/2021,14,$476.07
O75653,u25552,B4,P229,2/14/2021,7,$193.69
O75654,u44374,B4,P242,6/27/2021,4,$136.02
O75655,u45887,B4,P236,1/28/2021,12,$246.23
O75656,u35168,B4,P239,2/25/2021,12,$273.00
O75657,u23261,B4,P229,6/21/2021,7,$193.69
O75658,u648,B4,P238,4/9/2021,5,$128.22
O75659,u22174,B4,P233,5/16/2021,7,$175.19
O75660,u29425,B4,P239,1/22/2021,3,$68.25
O75661,u41835,B4,P231,8/20/2021,13,$219.93
O75662,u33617,B4,P239,3/9/2021,14,$318.50
O75663,u37134,B4,P239,2/16/2021,12,$273.00
O75664,u44381,B4,P236,1/17/2021,10,$205.19
O75665,u40188,B4,P240,7/21/2021,2,$29.88
O75666,u36242,B4,P241,4/14/2021,13,$366.00
O75667,u8916,B4,P240,5/14/2021,8,$119.52
O75668,u25788,B4,P239,7/27/2021,1,$22.75
O75669,u23462,B4,P229,2/2/2021,3,$83.01
O75670,u7534,B4,P241,7/10/2021,12,$337.85
O75671,u40700,B4,P233,3/19/2021,8,$200.21
O75672,u12067,B4,P234,4/24/2021,4,$111.71
O75673,u32721,B4,P230,1/1/2021,9,$184.56
O75674,u10293,B4,P238,2/10/2021,13,$333.38
O75675,u46686,B4,P236,3/5/2021,12,$246.23
O75676,u23703,B4,P229,4/7/2021,11,$304.37
O75677,u1210,B4,P240,4/4/2021,11,$164.34
O75678,u46900,B4,P230,5/10/2021,5,$102.53
O75679,u11962,B4,P229,6/30/2021,13,$359.71
O75680,u2747,B4,P230,6/24/2021,1,$20.51
O75681,u26088,B4,P238,8/22/2021,1,$25.64
O75682,u46862,B4,P240,4/15/2021,12,$179.28
O75683,u38885,B4,P234,7/1/2021,12,$335.12
O75684,u803,B4,P234,6/12/2021,2,$55.85
O75685,u15487,B4,P233,6/23/2021,5,$125.13
O75686,u38325,B4,P239,5/18/2021,1,$22.75
O75687,u6867,B4,P236,7/7/2021,3,$61.56
O75688,u36988,B4,P233,1/11/2021,6,$150.16
O75689,u20856,B4,P230,2/19/2021,15,$307.59
O75690,u5951,B4,P233,6/3/2021,14,$350.37
O75691,u10783,B4,P241,1/6/2021,6,$168.93
O75692,u47021,B4,P238,2/17/2021,15,$384.67
O75693,u3598,B4,P242,7/3/2021,9,$306.04
O75694,u19199,B4,P233,5/4/2021,5,$125.13
O75695,u45625,B4,P230,3/3/2021,3,$61.52
O75696,u20788,B4,P239,3/15/2021,12,$273.00
O75697,u13220,B4,P231,7/25/2021,1,$16.92
O75698,u48330,B4,P240,7/28/2021,7,$104.58
O75699,u21474,B4,P234,7/4/2021,15,$418.90
O75700,u28540,B4,P233,7/21/2021,12,$300.32
O75701,u21458,B4,P239,5/4/2021,5,$113.75
O75702,u20263,B4,P234,1/2/2021,3,$83.78
O75703,u23370,B4,P233,4/10/2021,14,$350.37
O75704,u15227,B4,P236,6/9/2021,2,$41.04
O75705,u13095,B4,P242,8/16/2021,11,$374.05
O75706,u2778,B4,P243,5/23/2021,4,$94.76
O75707,u25256,B4,P240,1/10/2021,11,$164.34
O75708,u48346,B4,P234,4/23/2021,4,$111.71
O75709,u29605,B4,P234,3/20/2021,8,$223.41
O75710,u43514,B4,P242,3/3/2021,14,$476.07
O75711,u25809,B4,P233,2/11/2021,11,$275.29
O75712,u37203,B4,P236,4/29/2021,5,$102.60
O75713,u46145,B4,P239,6/7/2021,3,$68.25
O75714,u29700,B4,P238,1/30/2021,8,$205.16
O75715,u46670,B4,P241,7/29/2021,5,$140.77
O75716,u471,B4,P233,4/19/2021,11,$275.29
O75717,u35903,B4,P229,3/6/2021,1,$27.67
O75718,u25636,B4,P231,2/2/2021,7,$118.42
O75719,u20360,B4,P242,3/30/2021,15,$510.07
O75720,u44564,B4,P238,8/7/2021,15,$384.67
O75721,u38390,B4,P240,2/5/2021,4,$59.76
O75722,u37547,B4,P237,8/11/2021,11,$266.86
O75723,u45992,B4,P233,4/19/2021,11,$275.29
O75724,u27476,B4,P238,7/24/2021,15,$384.67
O75725,u49828,B4,P233,2/9/2021,1,$25.03
O75726,u49650,B4,P237,7/25/2021,11,$266.86
O75727,u5793,B4,P242,4/21/2021,2,$68.01
O75728,u21465,B4,P237,5/4/2021,2,$48.52
O75729,u44510,B4,P238,8/22/2021,4,$102.58
O75730,u20995,B4,P243,3/20/2021,6,$142.13
O75731,u14394,B4,P232,6/3/2021,13,$339.76
O75732,u3260,B4,P237,7/6/2021,4,$97.04
O75733,u15704,B4,P234,8/14/2021,15,$418.90
O75734,u29983,B4,P232,2/22/2021,9,$235.22
O75735,u15868,B4,P230,6/28/2021,1,$20.51
O75736,u42272,B4,P243,4/27/2021,11,$260.58
O75737,u43492,B4,P241,2/20/2021,13,$366.00
O75738,u2324,B4,P234,5/1/2021,5,$139.63
O75739,u573,B4,P243,7/28/2021,14,$331.65
O75740,u25762,B4,P230,4/6/2021,3,$61.52
O75741,u4791,B4,P236,8/27/2021,13,$266.75
O75742,u8642,B4,P239,8/12/2021,13,$295.75
O75743,u35005,B4,P235,1/9/2021,5,$158.62
O75744,u4822,B4,P239,8/16/2021,11,$250.25
O75745,u37738,B4,P233,8/31/2021,15,$375.40
O75746,u19943,B4,P237,4/5/2021,3,$72.78
O75747,u33072,B4,P234,5/1/2021,7,$195.49
O75748,u16616,B4,P235,4/1/2021,4,$126.89
O75749,u8581,B4,P237,7/31/2021,11,$266.86
O75750,u12705,B4,P232,3/28/2021,10,$261.35
O75751,u46455,B4,P242,4/15/2021,11,$374.05
O75752,u36376,B4,P242,2/18/2021,2,$68.01
O75753,u4290,B4,P229,7/21/2021,8,$221.36
O75754,u20513,B4,P235,2/13/2021,5,$158.62
O75755,u15071,B4,P232,5/22/2021,2,$52.27
O75756,u37346,B4,P239,7/16/2021,3,$68.25
O75757,u38216,B4,P233,4/4/2021,10,$250.27
O75758,u35805,B4,P239,8/18/2021,12,$273.00
O75759,u46023,B4,P233,5/15/2021,12,$300.32
O75760,u38064,B4,P239,5/5/2021,11,$250.25
O75761,u9274,B4,P230,7/26/2021,10,$205.06
O75762,u23595,B4,P243,5/3/2021,10,$236.89
O75763,u30903,B4,P236,2/13/2021,6,$123.11
O75764,u44155,B4,P235,8/29/2021,2,$63.45
O75765,u47388,B4,P233,7/13/2021,3,$75.08
O75766,u18812,B4,P239,1/7/2021,14,$318.50
O75767,u16812,B4,P235,4/11/2021,15,$475.86
O75768,u46169,B4,P238,2/20/2021,8,$205.16
O75769,u9226,B4,P231,3/6/2021,11,$186.09
O75770,u40295,B4,P229,3/23/2021,5,$138.35
O75771,u16041,B4,P231,8/12/2021,4,$67.67
O75772,u15894,B4,P242,5/2/2021,8,$272.04
O75773,u8609,B4,P237,1/8/2021,8,$194.08
O75774,u17418,B4,P229,6/15/2021,14,$387.38
O75775,u23022,B4,P236,7/25/2021,3,$61.56
O75776,u1044,B4,P230,4/19/2021,7,$143.54
O75777,u25410,B4,P238,3/9/2021,15,$384.67
O75778,u39825,B4,P233,4/9/2021,6,$150.16
O75779,u4828,B4,P237,4/28/2021,8,$194.08
O75780,u2267,B4,P235,4/26/2021,13,$412.41
O75781,u35241,B8,P485,7/19/2021,7,$223.35
O75782,u6796,B8,P543,1/24/2021,6,$88.75
O75783,u43303,B8,P563,1/4/2021,7,$199.70
O75784,u26997,B8,P486,1/4/2021,3,$32.52
O75785,u39775,B8,P522,3/22/2021,6,$114.03
O75786,u20443,B8,P515,4/30/2021,11,$345.36
O75787,u32705,B8,P511,1/13/2021,11,$286.77
O75788,u1850,B8,P541,1/17/2021,1,$38.02
O75789,u4162,B8,P552,3/3/2021,5,$141.86
O75790,u36051,B8,P486,3/29/2021,12,$130.09
O75791,u26664,B8,P497,5/31/2021,2,$17.56
O75792,u38964,B8,P549,7/8/2021,5,$136.73
O75793,u23677,B8,P562,5/18/2021,11,$494.71
O75794,u3712,B8,P487,8/30/2021,13,$240.57
O75795,u32183,B8,P490,8/19/2021,2,$37.50
O75796,u41995,B8,P488,4/12/2021,11,$318.99
O75797,u46454,B8,P495,2/20/2021,8,$454.22
O75798,u7646,B8,P491,7/9/2021,10,$234.70
O75799,u16457,B8,P513,6/9/2021,7,$263.16
O75800,u4286,B8,P523,7/13/2021,5,$129.74
O75801,u22999,B8,P542,6/25/2021,11,$487.75
O75802,u33521,B8,P517,5/17/2021,14,$321.26
O75803,u24337,B8,P500,1/21/2021,3,$23.86
O75804,u45185,B8,P532,6/14/2021,5,$183.83
O75805,u35987,B8,P509,5/22/2021,1,$14.90
O75806,u19507,B8,P559,1/17/2021,4,$136.98
O75807,u436,B8,P542,8/14/2021,9,$399.07
O75808,u408,B8,P521,2/23/2021,10,$60.59
O75809,u35808,B8,P558,8/13/2021,12,$227.92
O75810,u23811,B8,P489,7/10/2021,8,$101.73
O75811,u20057,B8,P549,8/1/2021,8,$218.76
O75812,u28915,B8,P540,8/6/2021,9,$321.54
O75813,u18302,B8,P535,3/21/2021,15,$139.47
O75814,u19988,B8,P526,1/16/2021,11,$417.93
O75815,u7400,B8,P523,6/6/2021,7,$181.64
O75816,u21835,B8,P539,4/17/2021,1,$22.43
O75817,u31170,B8,P561,1/26/2021,11,$240.25
O75818,u11467,B8,P496,2/1/2021,2,$82.33
O75819,u7837,B8,P537,6/19/2021,12,$580.09
O75820,u48664,B8,P491,7/19/2021,9,$211.23
O75821,u34654,B8,P514,6/20/2021,15,$368.35
O75822,u38412,B8,P522,7/17/2021,2,$38.01
O75823,u33432,B8,P535,7/23/2021,5,$46.49
O75824,u2142,B8,P487,1/18/2021,1,$18.51
O75825,u20272,B8,P555,8/15/2021,9,$362.40
O75826,u33296,B8,P536,6/15/2021,15,$490.28
O75827,u17340,B8,P553,2/18/2021,2,$42.76
O75828,u6034,B8,P517,8/5/2021,9,$206.52
O75829,u8606,B8,P495,2/26/2021,15,$851.65
O75830,u16362,B8,P487,1/24/2021,6,$111.03
O75831,u43235,B8,P558,4/2/2021,2,$37.99
O75832,u29374,B8,P547,8/2/2021,15,$711.84
O75833,u3464,B8,P529,5/15/2021,13,$481.54
O75834,u8560,B8,P544,3/27/2021,13,$479.56
O75835,u10507,B8,P494,8/1/2021,10,$436.71
O75836,u6619,B8,P522,1/1/2021,6,$114.03
O75837,u25066,B8,P486,3/19/2021,7,$75.88
